30

0 40 44 19 0 5 5 34 0 27 0 28 39 42 0 0 38 0 34 42 32 0 15 0 25 47 1 0 0 19
40 0 38 30 0 0 46 0 4 0 23 0 36 0 0 0 37 24 28 5 0 9 0 42 20 0 43 0 0 0
44 38 0 0 0 11 0 0 0 0 38 0 6 16 17 0 7 21 7 20 1 0 0 0 0 0 0 0 1 45
19 30 0 0 8 0 0 36 0 45 16 8 28 24 42 24 2 0 39 2 39 0 0 0 16 20 2 19 0 41
0 0 0 8 0 3 24 0 0 0 34 0 13 0 24 0 0 0 26 0 41 37 0 0 11 0 29 3 20 0
5 0 11 0 3 0 29 0 0 46 14 0 2 31 45 18 17 10 0 0 0 11 0 49 0 0 45 0 0 17
5 46 0 0 24 29 0 38 0 49 0 37 39 16 37 48 0 0 12 0 0 0 5 4 1 19 0 13 0 29
34 0 0 36 0 0 38 0 25 1 35 14 5 6 6 0 0 25 0 0 38 24 0 33 39 0 40 25 30 0
0 4 0 0 0 0 0 25 0 1 43 0 39 21 0 0 39 0 11 0 0 0 0 0 0 0 0 6 47 0
27 0 0 45 0 46 49 1 1 0 0 24 0 0 17 45 10 39 43 0 7 0 0 0 34 0 23 0 44 43
0 23 38 16 34 14 0 35 43 0 0 36 8 48 0 0 14 27 0 19 38 24 35 0 40 0 0 10 13 3
28 0 0 8 0 0 37 14 0 24 36 0 49 0 14 10 0 0 34 23 26 41 0 36 23 0 12 20 0 9
39 36 6 28 13 2 39 5 39 0 8 49 0 19 0 23 40 41 0 36 44 38 0 16 21 33 0 40 45 0
42 0 16 24 0 31 16 6 21 0 48 0 19 0 14 9 30 1 10 0 0 25 6 0 44 0 11 38 26 9
0 0 17 42 24 45 37 6 0 17 0 14 0 14 0 0 23 47 0 0 10 46 0 39 37 0 36 0 5 34
0 0 0 24 0 18 48 0 0 45 0 10 23 9 0 0 13 0 37 0 0 0 49 0 10 26 0 36 0 0
38 37 7 2 0 17 0 0 39 10 14 0 40 30 23 13 0 0 0 0 0 34 44 45 41 0 0 0 0 6
0 24 21 0 0 10 0 25 0 39 27 0 41 1 47 0 0 0 6 0 19 32 26 12 1 16 0 21 0 0
34 28 7 39 26 0 12 0 11 43 0 34 0 10 0 37 0 6 0 6 0 39 0 0 0 38 38 35 37 48
42 5 20 2 0 0 0 0 0 0 19 23 36 0 0 0 0 0 6 0 15 41 0 0 26 9 32 24 0 0
32 0 1 39 41 0 0 38 0 7 38 26 44 0 10 0 0 19 0 15 0 0 2 0 38 0 0 13 16 24
0 9 0 0 37 11 0 24 0 0 24 41 38 25 46 0 34 32 39 41 0 0 9 0 0 33 15 21 11 31
15 0 0 0 0 0 5 0 0 0 35 0 0 6 0 49 44 26 0 0 2 9 0 0 9 0 0 32 4 11
0 42 0 0 0 49 4 33 0 0 0 36 16 0 39 0 45 12 0 0 0 0 0 0 0 0 0 0 0 0
25 20 0 16 11 0 1 39 0 34 40 23 21 44 37 10 41 1 0 26 38 0 9 0 0 0 0 0 30 47
47 0 0 20 0 0 19 0 0 0 0 0 33 0 0 26 0 16 38 9 0 33 0 0 0 0 10 0 37 21
1 43 0 2 29 45 0 40 0 23 0 12 0 11 36 0 0 0 38 32 0 15 0 0 0 10 0 48 0 47
0 0 0 19 3 0 13 25 6 0 10 20 40 38 0 36 0 21 35 24 13 21 32 0 0 0 48 0 37 0
0 0 1 0 20 0 0 30 47 44 13 0 45 26 5 0 0 0 37 0 16 11 4 0 30 37 0 37 0 28
19 0 45 41 0 17 29 0 0 43 3 9 0 9 34 0 6 0 48 0 24 31 11 0 47 21 47 0 28 0

0 0 2 0 3 48 0 0 0 0 44 0 27 0 44 0 0 0 27 26 17 21 26 0 0 16 30 0 10 0
0 0 41 0 13 0 37 0 36 3 0 0 27 0 0 0 10 0 5 0 0 21 36 17 0 18 0 22 0 0
2 41 0 7 5 25 6 0 0 34 0 26 28 0 0 0 30 40 19 5 0 3 0 25 0 0 12 20 0 31
0 0 7 0 0 47 8 9 0 0 42 8 0 24 48 0 12 0 0 0 41 1 0 0 44 10 42 0 20 20
3 13 5 0 0 32 0 28 22 23 0 0 0 0 0 0 0 7 0 17 0 7 20 8 30 20 46 0 17 0
48 0 25 47 32 0 0 0 16 33 0 2 46 6 31 0 0 10 27 0 41 0 0 0 0 44 39 0 7 39
0 37 6 8 0 0 0 0 5 2 0 28 3 41 0 13 11 23 31 0 0 34 41 8 34 45 20 44 32 23
0 0 0 9 28 0 0 0 29 0 9 10 0 0 7 5 0 40 30 39 17 15 27 24 19 17 0 2 22 23
0 36 0 0 22 16 5 29 0 20 41 48 6 0 46 29 45 45 48 0 0 3 31 0 0 29 24 25 0 20
0 3 34 0 23 33 2 0 20 0 46 0 24 0 41 37 0 40 0 0 26 34 6 43 19 40 49 47 0 48
44 0 0 42 0 0 0 9 41 46 0 24 25 0 41 0 27 19 0 5 38 37 3 15 28 38 0 45 9 0
0 0 26 8 0 2 28 10 48 0 24 0 45 0 0 18 16 0 0 43 0 24 42 0 42 0 40 26 14 0
27 27 28 0 0 46 3 0 6 24 25 45 0 0 35 0 11 0 20 22 17 5 10 8 26 30 43 0 8 0
0 0 0 24 0 6 41 0 0 0 0 0 0 0 47 36 46 36 0 2 2 40 0 0 37 44 0 19 27 0
44 0 0 48 0 31 0 7 46 41 41 0 35 47 0 34 34 22 0 35 39 13 30 35 0 0 30 0 4 33
0 0 0 0 0 0 13 5 29 37 0 18 0 36 34 0 0 0 35 44 0 31 0 40 46 36 0 45 0 0
0 10 30 12 0 0 11 0 45 0 27 16 11 46 34 0 0 27 23 14 32 14 0 46 0 36 35 25 18 2
0 0 40 0 7 10 23 40 45 40 19 0 0 36 22 0 27 0 0 29 10 15 12 0 22 24 17 0 6 0
27 5 19 0 0 27 31 30 48 0 0 0 20 0 0 35 23 0 0 33 24 0 11 0 0 49 0 27 12 0
26 0 5 0 17 0 0 39 0 0 5 43 22 2 35 44 14 29 33 0 17 0 10 10 5 44 23 6 43 16
17 0 0 41 0 41 0 17 0 26 38 0 17 2 39 0 32 10 24 17 0 0 38 40 43 0 8 9 26 34
21 21 3 1 7 0 34 15 3 34 37 24 5 40 13 31 14 15 0 0 0 0 0 47 35 30 0 39 0 0
26 36 0 0 20 0 41 27 31 6 3 42 10 0 30 0 0 12 11 10 38 0 0 22 0 1 37 0 13 17
0 17 25 0 8 0 8 24 0 43 15 0 8 0 35 40 46 0 0 10 40 47 22 0 48 18 0 27 0 0
0 0 0 44 30 0 34 19 0 19 28 42 26 37 0 46 0 22 0 5 43 35 0 48 0 40 0 7 5 38
16 18 0 10 20 44 45 17 29 40 38 0 30 44 0 36 36 24 49 44 0 30 1 18 40 0 41 0 21 45
30 0 12 42 46 39 20 0 24 49 0 40 43 0 30 0 35 17 0 23 8 0 37 0 0 41 0 29 0 42
0 22 20 0 0 0 44 2 25 47 45 26 0 19 0 45 25 0 27 6 9 39 0 27 7 0 29 0 0 0
10 0 0 20 17 7 32 22 0 0 9 14 8 27 4 0 18 6 12 43 26 0 13 0 5 21 0 0 0 31
0 0 31 20 0 39 23 23 20 48 0 0 0 0 33 0 2 0 0 16 34 0 17 0 38 45 42 0 31 0

