30

0 27 0 0 0 27 0 17 0 3 38 34 13 45 1 12 0 0 0 32 0 25 0 0 23 27 22 0 28 32
27 0 32 0 36 37 0 0 27 0 19 10 11 20 0 21 0 25 0 45 13 0 4 30 26 23 45 14 10 32
0 32 0 0 34 0 0 5 0 0 0 43 15 0 42 44 47 0 40 7 10 26 0 0 12 0 0 25 19 32
0 0 0 0 0 0 0 8 0 0 40 34 26 22 37 33 38 0 0 0 0 29 4 2 40 0 42 2 0 0
0 36 34 0 0 0 4 14 0 0 7 6 15 21 33 36 0 39 40 0 0 27 0 2 15 20 30 34 1 47
27 37 0 0 0 0 40 0 1 28 10 0 0 0 34 42 47 22 45 0 32 3 40 0 0 0 4 0 0 0
0 0 0 0 4 40 0 0 45 11 16 0 0 32 0 41 37 45 0 25 42 22 38 0 0 35 0 24 30 0
17 0 5 8 14 0 0 0 9 15 0 2 40 0 5 15 22 11 21 9 0 13 6 0 33 11 0 0 6 0
0 27 0 0 0 1 45 9 0 49 14 30 33 0 0 45 0 30 41 0 4 36 22 3 17 31 3 22 9 29
3 0 0 0 0 28 11 15 49 0 10 19 45 14 20 0 0 0 40 0 36 49 0 33 0 0 15 0 6 3
38 19 0 40 7 10 16 0 14 10 0 0 0 39 16 31 0 34 41 19 0 0 0 4 0 1 26 14 13 7
34 10 43 34 6 0 0 2 30 19 0 0 0 10 35 0 0 0 0 48 0 0 32 0 0 43 0 46 0 45
13 11 15 26 15 0 0 40 33 45 0 0 0 0 0 21 0 28 0 21 0 0 7 0 9 42 0 21 0 44
45 20 0 22 21 0 32 0 0 14 39 10 0 0 49 43 34 0 26 0 1 25 48 0 0 0 0 0 30 9
1 0 42 37 33 34 0 5 0 20 16 35 0 49 0 37 12 17 0 3 8 37 0 0 0 49 0 0 44 0
12 21 44 33 36 42 41 15 45 0 31 0 21 43 37 0 39 0 18 46 16 23 0 0 47 0 27 0 0 0
0 0 47 38 0 47 37 22 0 0 0 0 0 34 12 39 0 0 47 0 0 24 0 35 42 0 24 38 0 0
0 25 0 0 39 22 45 11 30 0 34 0 28 0 17 0 0 0 13 0 0 0 0 0 19 0 38 0 5 0
0 0 40 0 40 45 0 21 41 40 41 0 0 26 0 18 47 13 0 36 10 40 18 34 0 0 0 37 8 0
32 45 7 0 0 0 25 9 0 0 19 48 21 0 3 46 0 0 36 0 2 0 30 18 0 0 0 12 34 3
0 13 10 0 0 32 42 0 4 36 0 0 0 1 8 16 0 0 10 2 0 5 49 0 27 42 21 0 8 26
25 0 26 29 27 3 22 13 36 49 0 0 0 25 37 23 24 0 40 0 5 0 30 0 0 0 0 29 18 30
0 4 0 4 0 40 38 6 22 0 0 32 7 48 0 0 0 0 18 30 49 30 0 17 17 42 0 42 0 36
0 30 0 2 2 0 0 0 3 33 4 0 0 0 0 0 35 0 34 18 0 0 17 0 47 14 19 0 0 8
23 26 12 40 15 0 0 33 17 0 0 0 9 0 0 47 42 19 0 0 27 0 17 47 0 0 46 0 49 0
27 23 0 0 20 0 35 11 31 0 1 43 42 0 49 0 0 0 0 0 42 0 42 14 0 0 0 33 33 21
22 45 0 42 30 4 0 0 3 15 26 0 0 0 0 27 24 38 0 0 21 0 0 19 46 0 0 0 13 14
0 14 25 2 34 0 24 0 22 0 14 46 21 0 0 0 38 0 37 12 0 29 42 0 0 33 0 0 0 26
28 10 19 0 1 0 30 6 9 6 13 0 0 30 44 0 0 5 8 34 8 18 0 0 49 33 13 0 0 0
32 32 32 0 47 0 0 0 29 3 7 45 44 9 0 0 0 0 0 3 26 30 36 8 0 21 14 26 0 0

0 1 13 15 0 17 0 9 41 0 2 0 27 0 46 3 0 26 46 30 5 9 0 23 0 0 0 41 42 0
1 0 0 9 47 20 0 44 13 44 36 0 0 0 21 4 7 18 23 40 3 0 10 18 0 0 8 7 44 0
13 0 0 0 0 0 0 8 0 0 2 17 0 0 0 9 25 15 28 0 33 10 11 0 26 35 35 0 23 0
15 9 0 0 11 16 37 24 44 0 14 5 24 23 0 0 13 42 0 0 0 7 26 0 33 38 7 0 6 31
0 47 0 11 0 9 0 49 25 7 0 18 0 22 12 0 26 10 11 0 37 21 9 24 44 0 0 27 20 0
17 20 0 16 9 0 0 0 29 34 0 15 44 6 0 48 0 3 40 15 48 0 15 0 0 48 22 0 0 0
0 0 0 37 0 0 0 49 0 0 0 0 0 45 0 0 0 11 0 36 0 5 45 27 47 32 0 40 0 34
9 44 8 24 49 0 49 0 19 5 34 30 0 9 0 12 0 3 47 33 18 17 24 24 22 30 48 0 0 18
41 13 0 44 25 29 0 19 0 5 27 0 39 3 0 0 0 7 0 18 40 37 20 36 40 46 0 38 0 7
0 44 0 0 7 34 0 5 5 0 0 0 35 35 28 0 28 10 47 35 27 44 0 0 9 35 31 22 29 49
2 36 2 14 0 0 0 34 27 0 0 4 42 0 4 16 0 0 8 0 18 12 0 28 26 40 2 40 0 0
0 0 17 5 18 15 0 30 0 0 4 0 0 33 41 0 0 2 0 37 10 0 9 34 10 0 0 0 0 29
