30

0 29 0 15 13 0 5 0 47 42 27 38 0 0 48 2 47 0 18 0 1 23 29 0 3 33 0 35 47 23
29 0 28 0 0 47 0 13 44 30 39 44 0 0 44 0 11 0 0 40 14 34 0 46 5 12 19 17 31 0
0 28 0 17 21 38 27 0 0 43 48 9 9 28 47 17 0 47 37 25 22 8 5 40 0 32 0 0 0 0
15 0 17 0 0 6 0 25 0 6 0 0 0 9 27 0 7 0 13 0 19 9 35 45 0 21 0 34 0 29
13 0 21 0 0 30 22 0 0 0 29 0 32 0 21 40 49 6 40 0 8 0 15 33 0 20 41 0 6 0
0 47 38 6 30 0 0 20 13 0 0 0 10 36 30 0 9 22 0 26 0 17 48 0 0 17 40 44 0 19
5 0 27 0 22 0 0 0 0 0 0 0 33 0 15 0 0 0 0 42 0 33 0 0 0 0 13 22 39 0
0 13 0 25 0 20 0 0 0 2 0 39 19 36 0 3 0 32 35 4 47 17 0 2 0 0 0 32 0 12
47 44 0 0 0 13 0 0 0 0 49 4 0 1 3 0 7 0 11 22 17 45 23 44 30 9 46 0 18 7
42 30 43 6 0 0 0 2 0 0 0 43 36 48 0 0 14 34 38 34 10 0 23 0 23 18 0 0 0 19
27 39 48 0 29 0 0 0 49 0 0 0 0 21 41 0 30 0 0 35 0 40 11 0 0 49 0 23 0 0
38 44 9 0 0 0 0 39 4 43 0 0 2 0 28 0 0 14 0 41 0 0 37 0 32 22 14 0 0 48
0 0 9 0 32 10 33 19 0 36 0 2 0 48 25 8 24 0 31 0 4 43 25 0 43 24 10 5 0 0
0 0 28 9 0 36 0 36 1 48 21 0 48 0 0 0 0 0 16 41 36 29 35 0 7 21 24 18 31 5
48 44 47 27 21 30 15 0 3 0 41 28 25 0 0 29 3 21 18 0 0 0 35 16 2 25 4 0 39 21
2 0 17 0 40 0 0 3 0 0 0 0 8 0 29 0 33 9 42 35 0 30 0 12 5 0 20 23 0 46
47 11 0 7 49 9 0 0 7 14 30 0 24 0 3 33 0 0 39 24 4 0 24 0 24 11 23 48 5 19
0 0 47 0 6 22 0 32 0 34 0 14 0 0 21 9 0 0 37 0 28 40 0 5 7 0 42 0 26 26
18 0 37 13 40 0 0 35 11 38 0 0 31 16 18 42 39 37 0 0 32 0 43 9 45 0 28 0 8 25
0 40 25 0 0 26 42 4 22 34 35 41 0 41 0 35 24 0 0 0 9 20 36 30 35 0 0 0 27 23
1 14 22 19 8 0 0 47 17 10 0 0 4 36 0 0 4 28 32 9 0 7 46 14 44 26 42 0 22 35
23 34 8 9 0 17 33 17 45 0 40 0 43 29 0 30 0 40 0 20 7 0 42 22 0 43 49 0 0 17
29 0 5 35 15 48 0 0 23 23 11 37 25 35 35 0 24 0 43 36 46 42 0 12 0 13 49 20 19 0
0 46 40 45 33 0 0 2 44 0 0 0 0 0 16 12 0 5 9 30 14 22 12 0 30 0 48 0 0 0
3 5 0 0 0 0 0 0 30 23 0 32 43 7 2 5 24 7 45 35 44 0 0 30 0 5 44 0 35 0
33 12 32 21 20 17 0 0 9 18 49 22 24 21 25 0 11 0 0 0 26 43 13 0 5 0 21 39 0 0
0 19 0 0 41 40 13 0 46 0 0 14 10 24 4 20 23 42 28 0 42 49 49 48 44 21 0 0 0 23
35 17 0 34 0 44 22 32 0 0 23 0 5 18 0 23 48 0 0 0 0 0 20 0 0 39 0 0 0 3
47 31 0 0 6 0 39 0 18 0 0 0 0 31 39 0 5 26 8 27 22 0 19 0 35 0 0 0 0 19
23 0 0 29 0 19 0 12 7 19 0 48 0 5 21 46 19 26 25 23 35 17 0 0 0 0 23 3 19 0

0 34 0 16 36 0 27 0 2 11 0 39 48 38 20 0 31 0 35 0 23 0 0 42 13 49 47 0 13 18
34 0 49 0 25 29 0 16 0 26 0 12 46 23 0 25 15 15 47 0 30 13 40 0 39 32 46 0 23 0
0 49 0 9 20 30 32 0 47 0 0 4 41 0 9 13 11 27 0 21 0 28 47 35 16 41 19 48 31 29
16 0 9 0 7 0 2 0 12 11 0 11 36 33 11 0 6 0 0 0 0 0 0 34 42 3 14 0 0 10
36 25 20 7 0 27 19 0 0 42 1 48 0 0 34 0 49 0 25 41 17 22 0 6 0 28 25 0 0 0
0 29 30 0 27 0 34 0 0 40 0 0 0 27 13 0 0 49 30 0 7 41 0 30 8 0 0 5 20 3
27 0 32 2 19 34 0 42 0 0 32 8 39 6 0 24 34 29 18 20 8 0 1 5 38 0 4 20 1 39
0 16 0 0 0 0 42 0 0 0 18 0 49 0 0 19 25 28 0 0 33 48 15 26 0 45 1 7 0 0
2 0 47 12 0 0 0 0 0 0 0 0 21 0 39 0 30 0 6 0 0 0 0 23 31 0 0 7 0 40
11 26 0 11 42 40 0 0 0 0 48 0 0 31 10 28 0 21 0 0 2 41 1 0 0 45 0 0 37 39
0 0 0 0 1 0 32 18 0 48 0 29 3 43 0 28 47 0 27 36 0 48 27 38 7 30 15 0 0 36
39 12 4 11 48 0 8 0 0 0 29 0 36 14 22 43 9 0 0 33 12 0 0 39 0 10 0 0 0 38
48 46 41 36 0 0 39 49 21 0 3 36 0 0 33 20 0 0 0 0 43 0 43 3 38 27 0 21 0 0
38 23 0 33 0 27 6 0 0 31 43 14 0 0 0 43 27 35 4 3 4 47 15 0 0 37 0 47 15 0
20 0 9 11 34 13 0 0 39 10 0 22 33 0 0 0 0 18 0 43 7 43 30 0 43 34 0 15 24 38
0 25 13 0 0 0 24 19 0 28 28 43 20 43 0 0 32 25 29 6 38 10 0 2 35 0 0 0 0 0
31 15 11 6 49 0 34 25 30 0 47 9 0 27 0 32 0 0 0 0 23 28 1 13 0 4 49 27 30 17
0 15 27 0 0 49 29 28 0 21 0 0 0 35 18 25 0 0 0 15 11 39 20 49 30 0 0 0 0 0
35 47 0 0 25 30 18 0 6 0 27 0 0 4 0 29 0 0 0 23 18 12 16 0 9 0 0 7 24 0
0 0 21 0 41 0 20 0 0 0 36 33 0 3 43 6 0 15 23 0 0 24 0 45 0 0 0 42 0 0
23 30 0 0 17 7 8 33 0 2 0 12 43 4 7 38 23 11 18 0 0 0 40 0 0 0 0 33 0 0
0 13 28 0 22 41 0 48 0 41 48 0 0 47 43 10 28 39 12 24 0 0 0 34 0 0 0 0 0 7
