30

0 0 48 0 18 1 44 0 25 40 41 48 0 0 0 0 0 49 24 0 14 37 28 49 42 0 3 0 5 0
0 0 0 10 0 0 0 23 20 0 0 39 15 0 42 0 0 27 21 34 0 37 0 5 0 0 19 48 0 23
48 0 0 15 44 42 0 0 0 0 45 0 43 11 39 15 35 20 36 24 2 11 38 0 0 0 7 25 28 29
0 10 15 0 0 0 0 18 0 14 49 20 0 24 0 6 32 0 43 0 0 0 21 13 49 0 34 0 23 0
18 0 44 0 0 0 9 0 0 1 32 31 0 0 0 0 33 32 40 0 0 0 5 19 0 0 0 21 13 0
1 0 42 0 0 0 0 0 9 0 10 0 0 27 34 0 20 17 0 4 47 20 0 0 12 46 48 0 0 23
44 0 0 0 9 0 0 0 0 0 0 0 31 0 34 0 0 0 25 0 0 41 0 28 40 0 37 24 0 0
0 23 0 18 0 0 0 0 2 4 0 0 5 28 22 27 44 46 0 0 20 6 23 46 0 10 0 41 0 0
25 20 0 0 0 9 0 2 0 0 0 31 0 0 0 44 0 10 0 23 11 22 0 18 43 0 0 15 0 28
40 0 0 14 1 0 0 4 0 0 31 4 28 0 0 25 0 0 0 15 0 27 41 0 0 23 32 21 45 10
41 0 45 49 32 10 0 0 0 31 0 30 25 0 0 0 32 0 34 15 48 34 8 19 10 19 0 35 0 14
48 39 0 20 31 0 0 0 31 4 30 0 15 0 0 0 0 30 18 0 0 0 41 23 47 0 0 0 17 0
0 15 43 0 0 0 31 5 0 28 25 15 0 17 40 0 0 19 22 7 0 39 0 22 0 0 0 47 0 35
0 0 11 24 0 27 0 28 0 0 0 0 17 0 40 29 44 0 5 0 0 0 0 0 0 0 21 24 0 33
0 42 39 0 0 34 34 22 0 0 0 0 40 40 0 0 43 42 7 38 0 42 10 0 18 6 0 41 33 4
0 0 15 6 0 0 0 27 44 25 0 0 0 29 0 0 34 28 34 26 0 43 0 0 0 0 47 0 32 46
0 0 35 32 33 20 0 44 0 0 32 0 0 44 43 34 0 8 43 0 0 0 38 40 35 49 0 0 0 15
49 27 20 0 32 17 0 46 10 0 0 30 19 0 42 28 8 0 9 0 0 5 31 17 0 0 0 0 0 41
24 21 36 43 40 0 25 0 0 0 34 18 22 5 7 34 43 9 0 41 10 39 40 0 36 32 0 37 43 0
