30

0 0 12 19 0 0 0 0 43 33 0 31 0 0 25 0 0 45 48 13 0 35 0 22 36 0 26 0 38 0
0 0 0 23 45 9 25 38 0 10 33 0 41 14 0 0 43 0 0 0 19 21 23 0 4 12 0 0 18 49
12 0 0 1 0 0 11 12 0 0 0 46 4 39 0 42 21 24 17 23 15 19 0 17 0 1 0 0 47 45
19 23 1 0 8 0 27 24 22 0 17 17 0 15 1 34 0 0 38 29 8 0 0 22 0 0 0 0 24 10
0 45 0 8 0 4 0 0 0 6 11 0 0 6 0 39 0 0 0 37 0 0 0 22 1 47 1 0 41 4
0 9 0 0 4 0 25 0 0 15 0 0 0 0 3 17 0 15 8 43 25 0 0 43 18 28 0 0 14 35
0 25 11 27 0 25 0 0 41 13 7 0 5 0 28 49 0 6 17 0 0 48 5 12 0 0 0 27 9 0
0 38 12 24 0 0 0 0 20 0 0 0 11 46 38 32 0 14 12 30 0 23 27 0 29 30 33 42 0 0
43 0 0 22 0 0 41 20 0 11 30 0 17 0 0 39 0 9 24 0 0 10 35 39 47 16 0 0 23 0
33 10 0 0 6 15 13 0 11 0 0 36 0 0 0 0 0 46 32 45 0 17 22 0 18 3 0 0 34 0
0 33 0 17 11 0 7 0 30 0 0 0 22 0 0 0 14 0 44 34 19 0 0 34 0 28 38 0 3 0
31 0 46 17 0 0 0 0 0 36 0 0 37 37 0 0 0 34 34 16 14 29 0 0 26 0 45 12 37 28
0 41 4 0 0 0 5 11 17 0 22 37 0 0 25 37 43 21 0 0 0 40 0 0 23 0 0 0 0 49
0 14 39 15 6 0 0 46 0 0 0 37 0 0 49 42 13 0 35 0 40 33 0 0 33 19 21 47 7 28
25 0 0 1 0 3 28 38 0 0 0 0 25 49 0 0 49 14 11 0 0 0 4 0 13 43 11 18 48 25
0 0 42 34 39 17 49 32 39 0 0 0 37 42 0 0 0 8 5 36 0 0 0 5 0 0 30 46 20 0
0 43 21 0 0 0 0 0 0 0 14 0 43 13 49 0 0 0 4 20 0 0 49 0 7 0 18 0 7 0
45 0 24 0 0 15 6 14 9 46 0 34 21 0 14 8 0 0 13 20 0 35 0 14 0 0 0 22 14 47
48 0 17 38 0 8 17 12 24 32 44 34 0 35 11 5 4 13 0 8 38 0 47 14 19 0 0 3 28 0
13 0 23 29 37 43 0 30 0 45 34 16 0 0 0 36 20 20 8 0 14 2 0 14 0 0 0 0 11 0
0 19 15 8 0 25 0 0 0 0 19 14 0 40 0 0 0 0 38 14 0 18 2 28 0 42 47 0 20 0
35 21 19 0 0 0 48 23 10 17 0 29 40 33 0 0 0 35 0 2 18 0 44 0 0 0 39 0 12 0
0 23 0 0 0 0 5 27 35 22 0 0 0 0 4 0 49 0 47 0 2 44 0 12 0 9 28 36 36 0
22 0 17 22 22 43 12 0 39 0 34 0 0 0 0 5 0 14 14 14 28 0 12 0 48 21 0 4 0 0
36 4 0 0 1 18 0 29 47 18 0 26 23 33 13 0 7 0 19 0 0 0 0 48 0 0 13 34 8 0
0 12 1 0 47 28 0 30 16 3 28 0 0 19 43 0 0 0 0 0 42 0 9 21 0 0 0 19 34 27
26 0 0 0 1 0 0 33 0 0 38 45 0 21 11 30 18 0 0 0 47 39 28 0 13 0 0 21 12 0
0 0 0 0 0 0 27 42 0 0 0 12 0 47 18 46 0 22 3 0 0 0 36 4 34 19 21 0 0 0
38 18 47 24 41 14 9 0 23 34 3 37 0 7 48 20 7 14 28 11 20 12 36 0 8 34 12 0 0 14
0 49 45 10 4 35 0 0 0 0 0 28 49 28 25 0 0 47 0 0 0 0 0 0 0 27 0 0 14 0

0 35 48 0 10 6 0 0 8 26 3 20 28 0 1 17 1 18 0 0 0 4 28 20 30 18 0 7 24 25
35 0 19 0 35 22 8 28 0 44 0 17 34 3 24 0 0 0 0 0 0 25 30 0 0 0 18 0 9 0
48 19 0 0 0 0 6 0 0 38 40 27 18 31 8 0 0 38 10 0 3 24 0 43 37 42 48 20 46 0
0 0 0 0 43 43 48 0 2 13 38 2 0 34 43 25 10 0 2 0 0 34 0 0 27 49 23 36 18 3
10 35 0 43 0 31 0 40 49 16 34 33 0 0 42 30 28 9 11 20 42 47 0 0 18 0 0 0 24 0
6 22 0 43 31 0 0 0 0 0 47 39 6 36 13 0 0 0 20 6 41 0 0 28 0 48 0 18 0 16
0 8 6 48 0 0 0 17 0 46 35 28 0 14 47 37 27 39 0 0 7 0 0 31 7 9 1 33 0 0
0 28 0 0 40 0 17 0 0 44 0 9 0 15 0 7 0 0 15 0 5 0 46 32 27 19 0 36 7 0
8 0 0 2 49 0 0 0 0 0 36 9 0 38 0 0 5 10 0 0 7 13 0 0 0 6 39 0 13 0
26 44 38 13 16 0 46 44 0 0 19 0 31 0 0 0 0 4 0 0 0 0 0 46 0 21 41 34 0 16
3 0 40 38 34 47 35 0 36 19 0 43 0 0 0 0 0 27 28 0 0 32 0 0 18 18 38 0 18 0
20 17 27 2 33 39 28 9 9 0 43 0 0 0 31 23 0 35 0 10 49 46 1 0 0 34 0 9 0 0
28 34 18 0 0 6 0 0 0 31 0 0 0 19 13 0 24 22 32 0 19 5 10 0 27 24 13 0 0 26
0 3 31 34 0 36 14 15 38 0 0 0 19 0 0 0 1 12 7 0 37 9 17 9 0 0 47 12 47 4
1 24 8 43 42 13 47 0 0 0 0 31 13 0 0 21 0 15 2 0 44 48 44 15 0 14 20 0 0 49
17 0 0 25 30 0 37 7 0 0 0 23 0 0 21 0 0 0 12 37 0 48 23 0 12 10 0 34 29 0
1 0 0 10 28 0 27 0 5 0 0 0 24 1 0 0 0 26 0 0 39 31 0 2 21 0 0 8 23 0
18 0 38 0 9 0 39 0 10 4 27 35 22 12 15 0 26 0 0 45 39 11 43 26 33 18 0 0 2 0
0 0 10 2 11 20 0 15 0 0 28 0 32 7 2 12 0 0 0 27 0 0 0 0 0 0 23 0 31 0
0 0 0 0 20 6 0 0 0 0 0 10 0 0 0 37 0 45 27 0 42 0 30 0 0 47 0 19 0 3
0 0 3 0 42 41 7 5 7 0 0 49 19 37 44 0 39 39 0 42 0 38 0 19 26 0 0 5 38 36
4 25 24 34 47 0 0 0 13 0 32 46 5 9 48 48 31 11 0 0 38 0 0 27 41 33 12 25 0 47
28 30 0 0 0 0 0 46 0 0 0 1 10 17 44 23 0 43 0 30 0 0 0 16 48 0 35 0 0 0
20 0 43 0 0 28 31 32 0 46 0 0 0 9 15 0 2 26 0 0 19 27 16 0 0 3 0 49 0 0
30 0 37 27 18 0 7 27 0 0 18 0 27 0 0 12 21 33 0 0 26 41 48 0 0 45 44 30 5 0
18 0 42 49 0 48 9 19 6 21 18 34 24 0 14 10 0 18 0 47 0 33 0 3 45 0 22 28 0 0
0 18 48 23 0 0 1 0 39 41 38 0 13 47 20 0 0 0 23 0 0 12 35 0 44 22 0 23 0 0
7 0 20 36 0 18 33 36 0 34 0 9 0 12 0 34 8 0 0 19 5 25 0 49 30 28 23 0 0 0
24 9 46 18 24 0 0 7 13 0 18 0 0 47 0 29 23 2 31 0 38 0 0 0 5 0 0 0 0 46
25 0 0 3 0 16 0 0 0 16 0 0 26 4 49 0 0 0 0 3 36 47 0 0 0 0 0 0 46 0

