30

0 12 0 41 21 0 0 45 42 1 12 27 44 49 23 42 0 19 0 0 18 10 2 31 15 26 16 7 32 49
12 0 5 30 27 0 37 0 15 0 0 12 4 0 48 43 35 0 38 0 0 19 33 0 49 47 0 10 11 0
0 5 0 0 0 30 2 27 45 0 5 20 16 20 26 10 0 0 27 0 49 39 37 0 0 0 0 4 34 4
41 30 0 0 12 0 6 41 0 39 0 19 0 0 0 9 9 8 0 0 4 0 0 0 17 42 0 0 6 0
21 27 0 12 0 45 0 11 0 0 0 0 35 12 7 48 0 22 41 0 38 44 0 21 43 49 17 0 3 32
0 0 30 0 45 0 30 0 18 21 47 36 0 0 14 0 49 3 0 3 0 25 22 3 38 0 0 46 0 37
0 37 2 6 0 30 0 15 27 0 7 0 29 0 11 0 14 14 0 41 0 47 3 0 0 0 0 26 0 29
45 0 27 41 11 0 15 0 0 47 0 0 0 28 14 0 0 0 49 28 0 48 0 21 45 45 38 6 43 34
42 15 45 0 0 18 27 0 0 0 37 0 0 0 0 0 0 9 20 22 9 33 10 0 0 0 0 0 0 46
1 0 0 39 0 21 0 47 0 0 0 38 6 0 0 37 30 21 0 0 26 0 0 49 24 0 44 0 0 18
12 0 5 0 0 47 7 0 37 0 0 35 28 0 0 40 39 3 0 39 8 12 9 44 11 0 0 21 0 0
27 12 20 19 0 36 0 0 0 38 35 0 0 0 44 12 0 0 0 0 18 46 34 23 0 44 0 7 0 44
44 4 16 0 35 0 29 0 0 6 28 0 0 48 30 0 37 30 0 22 37 25 43 0 12 26 39 0 5 0
49 0 20 0 12 0 0 28 0 0 0 0 48 0 26 0 15 36 37 39 0 0 44 47 19 19 0 10 0 44
23 48 26 0 7 14 11 14 0 0 0 44 30 26 0 0 48 0 0 0 24 29 0 0 46 0 0 0 0 21
42 43 10 9 48 0 0 0 0 37 40 12 0 0 0 0 32 1 0 43 36 7 29 2 0 45 0 2 26 31
0 35 0 9 0 49 14 0 0 30 39 0 37 15 48 32 0 0 0 48 0 29 40 37 0 0 0 48 0 27
19 0 0 8 22 3 14 0 9 21 3 0 30 36 0 1 0 0 0 0 43 47 3 0 24 22 0 0 1 42
0 38 27 0 41 0 0 49 20 0 0 0 0 37 0 0 0 0 0 0 30 0 0 35 0 1 37 45 15 0
0 0 0 0 0 3 41 28 22 0 39 0 22 39 0 43 48 0 0 0 29 22 0 21 11 44 0 19 0 0
18 0 49 4 38 0 0 0 9 26 8 18 37 0 24 36 0 43 30 29 0 32 28 0 0 30 49 0 49 40
10 19 39 0 44 25 47 48 33 0 12 46 25 0 29 7 29 47 0 22 32 0 40 0 11 28 46 40 0 0
2 33 37 0 0 22 3 0 10 0 9 34 43 44 0 29 40 3 0 0 28 40 0 32 16 0 0 13 12 19
31 0 0 0 21 3 0 21 0 49 44 23 0 47 0 2 37 0 35 21 0 0 32 0 16 32 30 46 0 0
15 49 0 17 43 38 0 45 0 24 11 0 12 19 46 0 0 24 0 11 0 11 16 16 0 26 0 38 0 0
26 47 0 42 49 0 0 45 0 0 0 44 26 19 0 45 0 22 1 44 30 28 0 32 26 0 12 44 0 18
16 0 0 0 17 0 0 38 0 44 0 0 39 0 0 0 0 0 37 0 49 46 0 30 0 12 0 12 0 0
7 10 4 0 0 46 26 6 0 0 21 7 0 10 0 2 48 0 45 19 0 40 13 46 38 44 12 0 24 0
32 11 34 6 3 0 0 43 0 0 0 0 5 0 0 26 0 1 15 0 49 0 12 0 0 0 0 24 0 0
49 0 4 0 32 37 29 34 46 18 0 44 0 44 21 31 27 42 0 0 40 0 19 0 0 18 0 0 0 0

0 0 0 42 28 22 0 0 0 16 20 0 37 0 4 36 43 0 40 0 0 9 0 0 48 13 37 0 34 2
0 0 14 25 25 1 0 0 3 0 0 13 41 0 42 32 38 41 0 0 46 26 15 0 12 41 37 0 0 28
0 14 0 46 14 0 44 46 5 11 0 0 26 0 4 23 0 0 0 41 0 39 0 43 29 16 23 0 35 34
42 25 46 0 39 0 28 0 35 43 0 10 32 42 6 11 15 0 0 5 20 11 0 29 0 28 41 0 0 0
28 25 14 39 0 0 20 25 0 0 3 0 0 49 29 19 0 31 0 0 0 37 6 0 0 43 45 34 0 0
22 1 0 0 0 0 0 10 0 0 24 0 0 10 45 0 0 8 0 8 36 17 0 0 0 0 8 46 0 11
0 0 44 28 20 0 0 0 0 43 0 24 0 0 30 20 18 42 0 0 23 0 0 12 29 18 7 41 0 9
0 0 46 0 25 10 0 0 2 40 0 21 39 20 0 0 0 38 0 13 0 12 0 43 3 0 0 0 0 0
0 3 5 35 0 0 0 2 0 40 0 29 10 6 0 0 0 36 0 32 0 0 0 31 49 6 1 35 0 38
16 0 11 43 0 0 43 40 40 0 28 26 0 0 41 0 0 0 3 21 40 18 0 0 14 49 11 34 18 45
20 0 0 0 3 24 0 0 0 28 0 0 3 0 0 0 0 0 46 46 16 0 32 27 0 45 11 19 3 0
0 13 0 10 0 0 24 21 29 26 0 0 0 0 0 38 19 43 0 40 29 0 0 0 0 23 0 0 31 0
37 41 26 32 0 0 0 39 10 0 3 0 0 47 0 37 41 22 0 36 22 44 6 0 5 27 36 32 7 1
0 0 0 42 49 10 0 20 6 0 0 0 47 0 0 38 0 22 0 23 28 5 44 0 1 0 32 9 22 0
4 42 4 6 29 45 30 0 0 41 0 0 0 0 0 48 7 43 36 0 49 35 0 0 0 49 0 0 34 24
36 32 23 11 19 0 20 0 0 0 0 38 37 38 48 0 12 28 0 0 0 24 44 44 42 25 18 0 0 0
43 38 0 15 0 0 18 0 0 0 0 19 41 0 7 12 0 25 0 36 7 39 41 0 12 17 45 8 48 29
0 41 0 0 31 8 42 38 36 0 0 43 22 22 43 28 25 0 0 2 35 6 13 0 47 22 8 25 2 0
40 0 0 0 0 0 0 0 0 3 46 0 0 0 36 0 0 0 0 0 0 43 0 20 9 0 48 26 17 0
0 0 41 5 0 8 0 13 32 21 46 40 36 23 0 0 36 2 0 0 44 21 0 0 0 0 14 6 0 46
0 46 0 20 0 36 23 0 0 40 16 29 22 28 49 0 7 35 0 44 0 0 0 46 0 0 49 38 0 0
9 26 39 11 37 17 0 12 0 18 0 0 44 5 35 24 39 6 43 21 0 0 48 18 0 33 34 38 49 24
0 15 0 0 6 0 0 0 0 0 32 0 6 44 0 44 41 13 0 0 0 48 0 0 45 0 0 34 9 47
0 0 43 29 0 0 12 43 31 0 27 0 0 0 0 44 0 0 20 0 46 18 0 0 29 14 10 0 28 7
48 12 29 0 0 0 29 3 49 14 0 0 5 1 0 42 12 47 9 0 0 0 45 29 0 27 9 7 0 48
13 41 16 28 43 0 18 0 6 49 45 23 27 0 49 25 17 22 0 0 0 33 0 14 27 0 5 30 10 0
