30

0 0 0 7 0 18 18 0 43 0 17 17 26 10 20 18 0 23 34 44 0 0 0 0 24 49 14 0 0 18
0 0 0 49 5 0 0 0 44 27 0 48 0 37 17 45 0 47 47 2 30 0 27 0 33 0 0 8 3 0
0 0 0 20 43 1 15 0 43 11 49 0 34 47 0 18 29 0 0 17 44 0 40 0 26 0 21 0 44 2
7 49 20 0 8 0 4 12 2 0 0 25 40 27 44 0 0 26 0 39 0 31 0 39 31 34 0 19 19 0
0 5 43 8 0 30 0 14 0 30 6 13 40 5 46 0 19 0 1 0 0 34 40 11 0 0 1 0 0 23
18 0 1 0 30 0 6 12 9 5 0 0 18 0 0 30 0 18 0 43 0 0 3 25 5 0 16 2 37 0
18 0 15 4 0 6 0 4 0 0 0 9 23 17 20 26 0 1 25 0 29 0 0 14 0 0 0 21 0 0
0 0 0 12 14 12 4 0 0 48 47 24 9 25 0 47 43 0 0 0 3 0 27 41 0 8 0 46 22 42
43 44 43 2 0 9 0 0 0 0 17 48 0 46 32 35 1 0 0 25 6 44 30 0 33 36 34 33 24 45
0 27 11 0 30 5 0 48 0 0 47 31 0 0 38 15 0 31 0 0 31 41 0 0 1 33 1 15 0 38
17 0 49 0 6 0 0 47 17 47 0 0 42 34 41 29 30 23 0 0 10 3 43 4 45 0 44 6 26 0
17 48 0 25 13 0 9 24 48 31 0 0 0 1 49 0 41 22 0 15 3 0 42 30 0 1 0 14 5 0
26 0 34 40 40 18 23 9 0 0 42 0 0 35 25 35 5 17 44 6 1 41 44 46 0 1 4 0 0 1
10 37 47 27 5 0 17 25 46 0 34 1 35 0 3 0 4 49 0 0 0 0 14 0 37 0 0 0 24 9
20 17 0 44 46 0 20 0 32 38 41 49 25 3 0 30 17 0 34 0 0 26 19 20 25 49 0 42 37 0
18 45 18 0 0 30 26 47 35 15 29 0 35 0 30 0 0 13 0 46 0 6 0 20 0 28 1 0 0 8
0 0 29 0 19 0 0 43 1 0 30 41 5 4 17 0 0 41 0 0 0 4 34 0 47 29 0 43 6 0
23 47 0 26 0 18 1 0 0 31 23 22 17 49 0 13 41 0 9 12 23 0 0 8 9 2 27 25 41 0
34 47 0 0 1 0 25 0 0 0 0 0 44 0 34 0 0 9 0 0 0 0 0 32 0 16 45 34 0 0
