30

0 0 0 0 8 23 0 0 16 0 47 15 25 47 4 27 12 0 0 0 48 41 25 30 0 23 28 25 21 45
0 0 0 34 0 12 29 0 44 26 1 0 33 45 0 0 8 13 49 49 0 0 0 4 19 40 22 31 46 0
0 0 0 0 31 5 0 9 12 0 0 38 0 5 21 15 0 0 0 8 0 0 0 0 8 15 0 0 0 0
0 34 0 0 46 0 0 0 31 38 0 43 28 0 0 0 12 0 33 0 34 0 12 0 3 35 0 0 1 0
8 0 31 46 0 37 0 0 0 0 0 38 21 22 0 0 38 0 0 46 25 44 0 0 0 10 17 2 0 36
23 12 5 0 37 0 18 0 11 0 0 14 0 35 0 21 0 0 0 19 46 0 0 0 0 7 0 0 29 34
0 29 0 0 0 18 0 32 45 0 24 25 43 0 8 40 0 45 39 6 17 29 0 45 0 0 41 0 0 7
0 0 9 0 0 0 32 0 0 24 29 0 15 39 19 29 23 21 0 37 39 0 39 43 1 0 44 15 0 27
16 44 12 31 0 11 45 0 0 0 0 38 0 18 0 18 0 43 42 0 0 28 0 47 0 1 37 20 0 0
0 26 0 38 0 0 0 24 0 0 6 0 8 0 0 46 46 34 36 2 0 0 47 0 9 26 0 49 9 36
47 1 0 0 0 0 24 29 0 6 0 0 0 5 38 36 46 30 0 45 48 22 12 5 0 36 39 0 0 0
15 0 38 43 38 14 25 0 38 0 0 0 0 38 0 15 0 4 35 12 0 0 0 38 1 41 0 19 0 48
25 33 0 28 21 0 43 15 0 8 0 0 0 0 45 12 0 0 13 13 0 28 0 14 14 0 0 22 0 0
47 45 5 0 22 35 0 39 18 0 5 38 0 0 0 35 1 49 35 0 0 0 34 0 0 1 23 22 6 19
4 0 21 0 0 0 8 19 0 0 38 0 45 0 0 48 4 7 25 14 0 0 0 46 20 0 49 0 5 0
27 0 15 0 0 21 40 29 18 46 36 15 12 35 48 0 0 0 0 13 0 5 0 41 17 29 37 36 20 48
12 8 0 12 38 0 0 23 0 46 46 0 0 1 4 0 0 45 0 25 3 0 0 40 15 0 0 43 44 0
0 13 0 0 0 0 45 21 43 34 30 4 0 49 7 0 45 0 0 7 0 32 0 0 0 26 15 32 37 24
0 49 0 33 0 0 39 0 42 36 0 35 13 35 25 0 0 0 0 32 18 0 31 0 7 45 4 0 31 47
0 49 8 0 46 19 6 37 0 2 45 12 13 0 14 13 25 7 32 0 47 0 0 48 24 30 0 22 8 26
48 0 0 34 25 46 17 39 0 0 48 0 0 0 0 0 3 0 18 47 0 22 0 0 42 43 10 34 0 0
41 0 0 0 44 0 29 0 28 0 22 0 28 0 0 5 0 32 0 0 22 0 4 25 35 9 24 26 0 0
25 0 0 12 0 0 0 39 0 47 12 0 0 34 0 0 0 0 31 0 0 4 0 0 19 0 44 24 0 5
30 4 0 0 0 0 45 43 47 0 5 38 14 0 46 41 40 0 0 48 0 25 0 0 47 17 38 0 28 3
0 19 8 3 0 0 0 1 0 9 0 1 14 0 20 17 15 0 7 24 42 35 19 47 0 25 23 0 6 0
23 40 15 35 10 7 0 0 1 26 36 41 0 1 0 29 0 26 45 30 43 9 0 17 25 0 23 0 4 17
28 22 0 0 17 0 41 44 37 0 39 0 0 23 49 37 0 15 4 0 10 24 44 38 23 23 0 6 13 0
25 31 0 0 2 0 0 15 20 49 0 19 22 22 0 36 43 32 0 22 34 26 24 0 0 0 6 0 49 49
21 46 0 1 0 29 0 0 0 9 0 0 0 6 5 20 44 37 31 8 0 0 0 28 6 4 13 49 0 0
45 0 0 0 36 34 7 27 0 36 0 48 0 19 0 48 0 24 47 26 0 0 5 3 0 17 0 49 0 0

0 9 46 0 38 8 0 0 0 39 0 0 28 0 0 25 0 5 0 0 37 1 0 16 0 28 43 0 0 13
9 0 0 22 0 18 10 0 12 27 0 6 33 0 0 36 0 26 0 4 0 40 17 3 23 9 0 0 0 39
46 0 0 0 5 42 0 0 24 0 0 36 0 41 28 48 36 0 0 17 6 0 0 0 39 0 1 35 18 35
0 22 0 0 14 0 29 11 16 2 0 0 0 0 6 44 0 0 45 5 22 0 9 24 48 44 47 0 0 0
38 0 5 14 0 0 0 0 0 25 0 38 12 40 0 22 22 46 0 0 0 0 39 9 24 11 9 7 0 46
8 18 42 0 0 0 23 13 0 0 16 16 0 0 22 42 48 15 29 2 41 20 3 47 21 44 0 15 40 0
0 10 0 29 0 23 0 0 25 23 0 14 0 42 0 38 0 0 0 0 0 22 48 14 0 0 0 24 0 0
0 0 0 11 0 13 0 0 38 0 0 22 0 4 10 0 45 15 31 0 40 19 0 0 45 45 48 0 0 0
0 12 24 16 0 0 25 38 0 0 0 22 0 0 0 17 0 20 0 43 44 0 43 0 35 29 33 0 1 0
39 27 0 2 25 0 23 0 0 0 30 1 20 0 1 0 0 40 12 20 34 0 11 35 12 3 46 0 0 32
0 0 0 0 0 16 0 0 0 30 0 0 0 0 4 0 24 0 44 30 24 0 34 46 8 1 0 28 0 0
